ThreadId,TimerName,StartTime,EndTime,Duration
2,GuLiCommander_MovePlanning_Route,668.373939,668.37394,0.000000200
2,GuLiCommander_MovePlanning_Route,668.373941,668.373941,0.000000100
2,GuLiCommander_MovePlanning_Route,668.373943,668.373943,0.000000100
2,GuLiCommander_MovePlanning_Route,668.373944,668.373944,0.000000000
2,GuLiCommander_MovePlanning_Route,668.373946,668.373946,0.000000100
2,GuLiCommander_MovePlanning_Route,668.373948,668.373948,0.000000100
2,GuLiCommander_MovePlanning_Route,668.373949,668.373949,0.000000100
2,GuLiCommander_MovePlanning_Route,668.373981,668.373994,0.000013100
2,GuLiCommander_MovePlanning_Route,668.374038,668.374048,0.000009800
2,GuLiCommander_MovePlanning_Route,668.37409,668.3741,0.000009600
2,GuLiCommander_MovePlanning_Route,668.374139,668.374139,0.000000100
2,GuLiCommander_MovePlanning_Route,668.374181,668.374181,0.000000100
2,GuLiCommander_MovePlanning_Route,668.374207,668.374207,0.000000100
2,GuLiCommander_MovePlanning_Route,668.374236,668.374236,0.000000100
2,GuLiCommander_MovePlanning_Route,668.401867,668.401899,0.000031400
2,GuLiCommander_MovePlanning_Route,668.401901,668.401901,0.000000100
2,GuLiCommander_MovePlanning_Route,668.401903,668.401903,0.000000100
2,GuLiCommander_MovePlanning_Route,668.401905,668.401905,0.000000100
2,GuLiCommander_MovePlanning_Route,668.401907,668.401907,0.000000000
2,GuLiCommander_MovePlanning_Route,668.401909,668.401909,0.000000100
2,GuLiCommander_MovePlanning_Route,668.401911,668.401911,0.000000000
2,GuLiCommander_MovePlanning_Route,668.401912,668.401912,0.000000100
2,GuLiCommander_MovePlanning_Route,668.401913,668.401926,0.000012400
2,GuLiCommander_MovePlanning_Route,668.401979,668.401989,0.000009800
2,GuLiCommander_MovePlanning_Route,668.402027,668.402038,0.000010400
2,GuLiCommander_MovePlanning_Route,668.402073,668.402073,0.000000100
2,GuLiCommander_MovePlanning_Route,668.402096,668.402096,0.000000100
2,GuLiCommander_MovePlanning_Route,668.402129,668.402129,0.000000100
2,GuLiCommander_MovePlanning_Route,668.402155,668.402155,0.000000100
2,GuLiCommander_MovePlanning_Route,668.427403,668.427443,0.000039600
2,GuLiCommander_MovePlanning_Route,668.427512,668.427512,0.000000200
2,GuLiCommander_MovePlanning_Route,668.427514,668.427514,0.000000100
2,GuLiCommander_MovePlanning_Route,668.427515,668.427515,0.000000100
2,GuLiCommander_MovePlanning_Route,668.427517,668.427517,0.000000100
2,GuLiCommander_MovePlanning_Route,668.427518,668.427518,0.000000100
2,GuLiCommander_MovePlanning_Route,668.427519,668.427519,0.000000100
2,GuLiCommander_MovePlanning_Route,668.427521,668.427521,0.000000000
2,GuLiCommander_MovePlanning_Route,668.427524,668.427538,0.000013900
2,GuLiCommander_MovePlanning_Route,668.427593,668.427605,0.000011900
