monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800913.264897600,0.000000000,2.069834620,0.000000000,0.000000000,5.063533783,0,689,0,0,689,16012,0,0,0,0,0,0
16800913.282793101,0.000000000,2.099346370,0.000000000,0.000000000,5.136527121,0,702,0,0,702,16312,0,0,0,0,0,0
16800913.299003098,0.000000000,2.099346370,0.000000000,0.000000000,5.136527121,0,702,0,0,702,16312,0,0,0,0,0,0
16800913.317527998,0.000000000,2.144645900,0.000000000,0.000000000,5.247626454,0,715,0,0,715,16612,0,0,0,0,0,0
16800913.333640900,0.000000000,2.144645900,0.000000000,0.000000000,5.247626454,0,715,0,0,715,16612,0,0,0,0,0,0
16800913.352258500,0.000000000,2.184242010,0.000000000,0.000000000,5.345530808,0,728,0,0,728,16912,0,0,0,0,0,0
16800913.368732601,0.000000000,2.184242010,0.000000000,0.000000000,5.345530808,0,728,0,0,728,16912,0,0,0,0,0,0
16800913.387703799,0.000000000,2.230849117,0.000000000,0.000000000,5.459524691,0,741,0,0,741,17212,0,0,0,0,0,0
16800913.405237202,0.000000000,2.230849117,0.000000000,0.000000000,5.459524691,0,741,0,0,741,17212,0,0,0,0,0,0
16800913.422553599,0.000000000,2.261344343,0.000000000,0.000000000,5.531635135,0,754,0,0,754,17512,0,0,0,0,0,0
16800913.440530699,0.000000000,2.261344343,0.000000000,0.000000000,5.531635135,0,754,0,0,754,17512,0,0,0,0,0,0
16800913.457513701,0.000000000,2.306446433,0.000000000,0.000000000,5.650635809,0,767,0,0,767,17812,0,0,0,0,0,0
16800913.474357799,0.000000000,2.306446433,0.000000000,0.000000000,5.650635809,0,767,0,0,767,17812,0,0,0,0,0,0
16800913.491327599,0.000000000,2.338342369,0.000000000,0.000000000,5.732234567,0,780,0,0,780,18112,0,0,0,0,0,0
16800913.509622801,0.000000000,2.338342369,0.000000000,0.000000000,5.732234567,0,780,0,0,780,18112,0,0,0,0,0,0
16800913.527134199,0.000000000,2.368841320,0.000000000,0.000000000,5.805131048,0,793,0,0,793,18412,0,0,0,0,0,0
16800913.543337598,0.000000000,2.368841320,0.000000000,0.000000000,5.805131048,0,793,0,0,793,18412,0,0,0,0,0,0
16800913.561796501,0.000000000,2.398435026,0.000000000,0.000000000,5.881030113,0,806,0,0,806,18712,0,0,0,0,0,0
16800913.578705601,0.000000000,2.434529364,0.000000000,0.000000000,5.987029523,0,816,0,0,816,18972,0,0,0,0,0,0
16800913.595555302,0.000000000,2.442929894,0.000000000,0.000000000,6.002627313,0,819,0,0,819,19012,0,0,0,0,0,0
16800913.612275500,0.000000000,2.479333431,0.000000000,0.000000000,6.096929312,0,829,0,0,829,19273,0,0,0,0,0,0
16800913.629495699,0.000000000,2.491530031,0.000000000,0.000000000,6.121531129,0,832,0,0,832,19312,0,0,0,0,0,0
16800913.647285700,0.000000000,2.491530031,0.000000000,0.000000000,6.121531129,0,832,0,0,832,19312,0,0,0,0,0,0
16800913.665569801,0.000000000,2.537731081,0.000000000,0.000000000,6.234329194,0,845,0,0,845,19612,0,0,0,0,0,0
16800913.682872701,0.000000000,2.537731081,0.000000000,0.000000000,6.234329194,0,845,0,0,845,19612,0,0,0,0,0,0
